,duration_1,duration_2,duration_3,duration_4,filename_1,filename_2,filename_3,filename_4,min_duration,hours,start,interval,error,shift
58,59695.848333,66280.539542,0.0,0.0,1_CW1_CH1_AJ01_AJ16_190609.WAV,1_CW1_CH1_AJ01_AJ12_190609.WAV,0,0,59695.848333,15,54000,300,,1.41
59,68280.379375,65073.203,0.0,0.0,1_CW2_CH2_AJ02_AJ04_190613.WAV,1_CW2_CH2_AJ02_AJ22_190613.WAV,0,0,65073.203,16,3600,300,,1.81
60,68280.379375,65073.203,0.0,0.0,1_CW2_CH2_AJ02_AJ04_190613.WAV,1_CW2_CH2_AJ02_AJ22_190613.WAV,0,0,65073.203,16,7200,300,,1.81
61,68280.379375,65073.203,0.0,0.0,1_CW2_CH2_AJ02_AJ04_190613.WAV,1_CW2_CH2_AJ02_AJ22_190613.WAV,0,0,65073.203,16,10800,300,,1.81
62,68280.379375,65073.203,0.0,0.0,1_CW2_CH2_AJ02_AJ04_190613.WAV,1_CW2_CH2_AJ02_AJ22_190613.WAV,0,0,65073.203,16,14400,300,,1.78
63,68280.379375,65073.203,0.0,0.0,1_CW2_CH2_AJ02_AJ04_190613.WAV,1_CW2_CH2_AJ02_AJ22_190613.WAV,0,0,65073.203,16,18000,300,,1.8075
64,68280.379375,65073.203,0.0,0.0,1_CW2_CH2_AJ02_AJ04_190613.WAV,1_CW2_CH2_AJ02_AJ22_190613.WAV,0,0,65073.203,16,21600,300,,1.81
65,68280.379375,65073.203,0.0,0.0,1_CW2_CH2_AJ02_AJ04_190613.WAV,1_CW2_CH2_AJ02_AJ22_190613.WAV,0,0,65073.203,16,25200,300,,1.8175
66,68280.379375,65073.203,0.0,0.0,1_CW2_CH2_AJ02_AJ04_190613.WAV,1_CW2_CH2_AJ02_AJ22_190613.WAV,0,0,65073.203,16,28800,300,,1.81
67,68280.379375,65073.203,0.0,0.0,1_CW2_CH2_AJ02_AJ04_190613.WAV,1_CW2_CH2_AJ02_AJ22_190613.WAV,0,0,65073.203,16,32400,300,,1.8075
68,68280.379375,65073.203,0.0,0.0,1_CW2_CH2_AJ02_AJ04_190613.WAV,1_CW2_CH2_AJ02_AJ22_190613.WAV,0,0,65073.203,16,36000,300,,1.8075
69,68280.379375,65073.203,0.0,0.0,1_CW2_CH2_AJ02_AJ04_190613.WAV,1_CW2_CH2_AJ02_AJ22_190613.WAV,0,0,65073.203,16,39600,300,,1.805
70,68280.379375,65073.203,0.0,0.0,1_CW2_CH2_AJ02_AJ04_190613.WAV,1_CW2_CH2_AJ02_AJ22_190613.WAV,0,0,65073.203,16,43200,300,,1.805
71,68280.379375,65073.203,0.0,0.0,1_CW2_CH2_AJ02_AJ04_190613.WAV,1_CW2_CH2_AJ02_AJ22_190613.WAV,0,0,65073.203,16,46800,300,,1.805
72,68280.379375,65073.203,0.0,0.0,1_CW2_CH2_AJ02_AJ04_190613.WAV,1_CW2_CH2_AJ02_AJ22_190613.WAV,0,0,65073.203,16,50400,300,,1.805
73,68280.379375,65073.203,0.0,0.0,1_CW2_CH2_AJ02_AJ04_190613.WAV,1_CW2_CH2_AJ02_AJ22_190613.WAV,0,0,65073.203,16,54000,300,,1.805
74,68280.379375,65073.203,0.0,0.0,1_CW2_CH2_AJ02_AJ04_190613.WAV,1_CW2_CH2_AJ02_AJ22_190613.WAV,0,0,65073.203,16,57600,300,,1.805
75,25364.782625,55747.448792,0.0,0.0,1_CW1_CH1_AJ02_AJ08_190613.WAV,1_CW1_CH1_AJ02_AJ25_190613.WAV,0,0,25364.782625,5,3600,300,,-1.4775
76,25364.782625,55747.448792,0.0,0.0,1_CW1_CH1_AJ02_AJ08_190613.WAV,1_CW1_CH1_AJ02_AJ25_190613.WAV,0,0,25364.782625,5,7200,300,,-1.455
77,25364.782625,55747.448792,0.0,0.0,1_CW1_CH1_AJ02_AJ08_190613.WAV,1_CW1_CH1_AJ02_AJ25_190613.WAV,0,0,25364.782625,5,10800,300,,-1.415
78,25364.782625,55747.448792,0.0,0.0,1_CW1_CH1_AJ02_AJ08_190613.WAV,1_CW1_CH1_AJ02_AJ25_190613.WAV,0,0,25364.782625,5,14400,300,,-1.38
79,25364.782625,55747.448792,0.0,0.0,1_CW1_CH1_AJ02_AJ08_190613.WAV,1_CW1_CH1_AJ02_AJ25_190613.WAV,0,0,25364.782625,5,18000,300,,-1.3475
80,62264.787,55848.478292,0.0,0.0,1_CW5_CH5_AJ02_AJ06_190613.WAV,1_CW5_CH5_AJ02_AJ13_190613.WAV,0,0,55848.478292,14,3600,300,,-1.6925
81,62264.787,55848.478292,0.0,0.0,1_CW5_CH5_AJ02_AJ06_190613.WAV,1_CW5_CH5_AJ02_AJ13_190613.WAV,0,0,55848.478292,14,7200,300,,-1.67
82,62264.787,55848.478292,0.0,0.0,1_CW5_CH5_AJ02_AJ06_190613.WAV,1_CW5_CH5_AJ02_AJ13_190613.WAV,0,0,55848.478292,14,10800,300,,-1.645
83,62264.787,55848.478292,0.0,0.0,1_CW5_CH5_AJ02_AJ06_190613.WAV,1_CW5_CH5_AJ02_AJ13_190613.WAV,0,0,55848.478292,14,14400,300,,-1.615
84,62264.787,55848.478292,0.0,0.0,1_CW5_CH5_AJ02_AJ06_190613.WAV,1_CW5_CH5_AJ02_AJ13_190613.WAV,0,0,55848.478292,14,18000,300,,-1.5875
85,62264.787,55848.478292,0.0,0.0,1_CW5_CH5_AJ02_AJ06_190613.WAV,1_CW5_CH5_AJ02_AJ13_190613.WAV,0,0,55848.478292,14,21600,300,,-1.56
86,62264.787,55848.478292,0.0,0.0,1_CW5_CH5_AJ02_AJ06_190613.WAV,1_CW5_CH5_AJ02_AJ13_190613.WAV,0,0,55848.478292,14,25200,300,,-1.5275
87,62264.787,55848.478292,0.0,0.0,1_CW5_CH5_AJ02_AJ06_190613.WAV,1_CW5_CH5_AJ02_AJ13_190613.WAV,0,0,55848.478292,14,28800,300,,-1.5
88,62264.787,55848.478292,0.0,0.0,1_CW5_CH5_AJ02_AJ06_190613.WAV,1_CW5_CH5_AJ02_AJ13_190613.WAV,0,0,55848.478292,14,32400,300,,-1.4725
89,62264.787,55848.478292,0.0,0.0,1_CW5_CH5_AJ02_AJ06_190613.WAV,1_CW5_CH5_AJ02_AJ13_190613.WAV,0,0,55848.478292,14,36000,300,,-1.46
90,62264.787,55848.478292,0.0,0.0,1_CW5_CH5_AJ02_AJ06_190613.WAV,1_CW5_CH5_AJ02_AJ13_190613.WAV,0,0,55848.478292,14,39600,300,,-1.4175
