speaker_type,cum_dur,voc_count,turns,cds_dur,annotation_filename,recording_filename,filename,child_id,date_iso,min_duration
OCH,4763.807000000643,3417,1008,2787.2510000003085,vtc/1_CW5_CH5_AJ02_AJ13_190613_0_0.csv,1_CW5_CH5_AJ02_AJ13_190613.WAV,1_CW5_CH5_AJ02_AJ13_190613.WAV,C09,2019-06-13,55848.47829199999
CHI,8828.210000001083,3866,2061,7529.194000000865,vtc/1_CW3_CH3_AJ02_AJ31_190613_0_0.csv,1_CW3_CH3_AJ02_AJ31_190613.WAV,1_CW3_CH3_AJ02_AJ31_190613.WAV,C07,2019-06-13,57323.526
FEM,5577.697000000979,2687,606,1985.6890000003368,vtc/1_CW3_CH3_AJ02_AJ31_190613_0_0.csv,1_CW3_CH3_AJ02_AJ31_190613.WAV,1_CW3_CH3_AJ02_AJ31_190613.WAV,C07,2019-06-13,57323.526
MAL,1925.700000000369,1251,231,542.1230000001203,vtc/1_CW3_CH3_AJ02_AJ31_190613_0_0.csv,1_CW3_CH3_AJ02_AJ31_190613.WAV,1_CW3_CH3_AJ02_AJ31_190613.WAV,C07,2019-06-13,57323.526
OCH,6476.89000000125,4086,1361,4345.964000000694,vtc/1_CW3_CH3_AJ02_AJ31_190613_0_0.csv,1_CW3_CH3_AJ02_AJ31_190613.WAV,1_CW3_CH3_AJ02_AJ31_190613.WAV,C07,2019-06-13,57323.526
CHI,7117.297167001146,3720,2076,6111.9261670009,vtc/1_CW1_CH1_AJ03_AJ38_190616_0_0.csv,1_CW1_CH1_AJ03_AJ38_190616.WAV,1_CW1_CH1_AJ03_AJ38_190616.WAV,C12,2019-06-16,41071.383167
FEM,7741.3520000015205,3961,677,2105.017000000374,vtc/1_CW1_CH1_AJ03_AJ38_190616_0_0.csv,1_CW1_CH1_AJ03_AJ38_190616.WAV,1_CW1_CH1_AJ03_AJ38_190616.WAV,C12,2019-06-16,41071.383167
MAL,2733.555000000481,1980,151,437.149000000004,vtc/1_CW1_CH1_AJ03_AJ38_190616_0_0.csv,1_CW1_CH1_AJ03_AJ38_190616.WAV,1_CW1_CH1_AJ03_AJ38_190616.WAV,C12,2019-06-16,41071.383167
OCH,7587.693167001135,4904,1396,4724.02800000049,vtc/1_CW1_CH1_AJ03_AJ38_190616_0_0.csv,1_CW1_CH1_AJ03_AJ38_190616.WAV,1_CW1_CH1_AJ03_AJ38_190616.WAV,C12,2019-06-16,41071.383167
MAL,6.7700000000000005,1,0,0.0,vtc/1_CW4_CH4_AJ03_AJ28_190616_0_0.csv,1_CW4_CH4_AJ03_AJ28_190616.WAV,1_CW4_CH4_AJ03_AJ28_190616.WAV,C13,2019-06-16,6.782
CHI,8967.251000001035,4908,3070,7911.1960000006875,vtc/1_CW5_CH5_AJ03_AJ26_190616_0_0.csv,1_CW5_CH5_AJ03_AJ26_190616.WAV,1_CW5_CH5_AJ03_AJ26_190616.WAV,C14,2019-06-16,53643.220313
FEM,10717.41500000126,5187,1439,4816.552000000505,vtc/1_CW5_CH5_AJ03_AJ26_190616_0_0.csv,1_CW5_CH5_AJ03_AJ26_190616.WAV,1_CW5_CH5_AJ03_AJ26_190616.WAV,C14,2019-06-16,53643.220313
MAL,3462.7550000004844,2177,402,1181.713999999953,vtc/1_CW5_CH5_AJ03_AJ26_190616_0_0.csv,1_CW5_CH5_AJ03_AJ26_190616.WAV,1_CW5_CH5_AJ03_AJ26_190616.WAV,C14,2019-06-16,53643.220313
OCH,6847.264000000818,4442,1237,4127.187000000524,vtc/1_CW5_CH5_AJ03_AJ26_190616_0_0.csv,1_CW5_CH5_AJ03_AJ26_190616.WAV,1_CW5_CH5_AJ03_AJ26_190616.WAV,C14,2019-06-16,53643.220313
CHI,1457.6189999999656,626,345,1261.3269999999711,vtc/1_CW9_CH9_AJ03_AJ14_190616_0_0.csv,1_CW9_CH9_AJ03_AJ14_190616.WAV,1_CW9_CH9_AJ03_AJ14_190616.WAV,C15,2019-06-16,6771.442708
FEM,1064.9390000000135,654,122,409.3169999999966,vtc/1_CW9_CH9_AJ03_AJ14_190616_0_0.csv,1_CW9_CH9_AJ03_AJ14_190616.WAV,1_CW9_CH9_AJ03_AJ14_190616.WAV,C15,2019-06-16,6771.442708
MAL,370.54199999998923,304,46,89.8639999999962,vtc/1_CW9_CH9_AJ03_AJ14_190616_0_0.csv,1_CW9_CH9_AJ03_AJ14_190616.WAV,1_CW9_CH9_AJ03_AJ14_190616.WAV,C15,2019-06-16,6771.442708
OCH,856.9519999999995,711,238,525.7149999999976,vtc/1_CW9_CH9_AJ03_AJ14_190616_0_0.csv,1_CW9_CH9_AJ03_AJ14_190616.WAV,1_CW9_CH9_AJ03_AJ14_190616.WAV,C15,2019-06-16,6771.442708
CHI,3337.812000000513,2106,1046,2590.283000000394,vtc/1_CW3_CH3_AJ04_AJ36_190620_0_0.csv,1_CW3_CH3_AJ04_AJ36_190620.WAV,1_CW3_CH3_AJ04_AJ36_190620.WAV,C16,2019-06-20,41996.381375
FEM,6077.929000000974,3239,569,1644.9760000003134,vtc/1_CW3_CH3_AJ04_AJ36_190620_0_0.csv,1_CW3_CH3_AJ04_AJ36_190620.WAV,1_CW3_CH3_AJ04_AJ36_190620.WAV,C16,2019-06-20,41996.381375
MAL,2981.1730000006114,1520,172,694.2170000002002,vtc/1_CW3_CH3_AJ04_AJ36_190620_0_0.csv,1_CW3_CH3_AJ04_AJ36_190620.WAV,1_CW3_CH3_AJ04_AJ36_190620.WAV,C16,2019-06-20,41996.381375
OCH,1904.686000000671,1829,399,777.8850000001082,vtc/1_CW3_CH3_AJ04_AJ36_190620_0_0.csv,1_CW3_CH3_AJ04_AJ36_190620.WAV,1_CW3_CH3_AJ04_AJ36_190620.WAV,C16,2019-06-20,41996.381375
CHI,4523.630000000852,2712,1384,3480.1520000006585,vtc/1_CW5_CH5_AJ04_AJ13_190620_0_0.csv,1_CW5_CH5_AJ04_AJ13_190620.WAV,1_CW5_CH5_AJ04_AJ13_190620.WAV,C17,2019-06-20,58035.74995800001
FEM,7492.73800000136,3734,674,2158.1030000004803,vtc/1_CW5_CH5_AJ04_AJ13_190620_0_0.csv,1_CW5_CH5_AJ04_AJ13_190620.WAV,1_CW5_CH5_AJ04_AJ13_190620.WAV,C17,2019-06-20,58035.74995800001
MAL,2502.084000000562,1661,115,310.8170000000725,vtc/1_CW5_CH5_AJ04_AJ13_190620_0_0.csv,1_CW5_CH5_AJ04_AJ13_190620.WAV,1_CW5_CH5_AJ04_AJ13_190620.WAV,C17,2019-06-20,58035.74995800001
OCH,3013.0130000011413,2666,670,1518.567000000663,vtc/1_CW5_CH5_AJ04_AJ13_190620_0_0.csv,1_CW5_CH5_AJ04_AJ13_190620.WAV,1_CW5_CH5_AJ04_AJ13_190620.WAV,C17,2019-06-20,58035.74995800001
CHI,4351.070000000824,2519,1355,3577.939000000695,vtc/1_CW4_CH4_AJ04_AJ21_190620_0_0.csv,1_CW4_CH4_AJ04_AJ21_190620.WAV,1_CW4_CH4_AJ04_AJ21_190620.WAV,C18,2019-06-20,51704.440396
FEM,8638.25300000066,3533,542,2238.5690000003815,vtc/1_CW4_CH4_AJ04_AJ21_190620_0_0.csv,1_CW4_CH4_AJ04_AJ21_190620.WAV,1_CW4_CH4_AJ04_AJ21_190620.WAV,C18,2019-06-20,51704.440396
MAL,4585.430000000836,2382,254,1050.280000000196,vtc/1_CW4_CH4_AJ04_AJ21_190620_0_0.csv,1_CW4_CH4_AJ04_AJ21_190620.WAV,1_CW4_CH4_AJ04_AJ21_190620.WAV,C18,2019-06-20,51704.440396
OCH,3164.707000000506,2635,624,1544.4320000001876,vtc/1_CW4_CH4_AJ04_AJ21_190620_0_0.csv,1_CW4_CH4_AJ04_AJ21_190620.WAV,1_CW4_CH4_AJ04_AJ21_190620.WAV,C18,2019-06-20,51704.440396
CHI,6198.005000000916,3601,1874,4892.9380000007295,vtc/1_CW1_CH1_AJ04_AJ31_190620_0_0.csv,1_CW1_CH1_AJ04_AJ31_190620.WAV,1_CW1_CH1_AJ04_AJ31_190620.WAV,C19,2019-06-20,59089.756375
FEM,6571.844000000725,3516,871,2322.6480000003885,vtc/1_CW1_CH1_AJ04_AJ31_190620_0_0.csv,1_CW1_CH1_AJ04_AJ31_190620.WAV,1_CW1_CH1_AJ04_AJ31_190620.WAV,C19,2019-06-20,59089.756375
MAL,1192.7660000001474,916,136,340.4280000001012,vtc/1_CW1_CH1_AJ04_AJ31_190620_0_0.csv,1_CW1_CH1_AJ04_AJ31_190620.WAV,1_CW1_CH1_AJ04_AJ31_190620.WAV,C19,2019-06-20,59089.756375
OCH,4505.597000000489,3335,941,2514.8560000001607,vtc/1_CW1_CH1_AJ04_AJ31_190620_0_0.csv,1_CW1_CH1_AJ04_AJ31_190620.WAV,1_CW1_CH1_AJ04_AJ31_190620.WAV,C19,2019-06-20,59089.756375
CHI,8526.371000001232,4588,2430,7084.146000000978,vtc/1_CW2_CH2_AJ04_AJ27_190620_0_0.csv,1_CW2_CH2_AJ04_AJ27_190620.WAV,1_CW2_CH2_AJ04_AJ27_190620.WAV,C20,2019-06-20,54327.423041999995
FEM,9653.655000001,5280,1037,2937.8610000005046,vtc/1_CW2_CH2_AJ04_AJ27_190620_0_0.csv,1_CW2_CH2_AJ04_AJ27_190620.WAV,1_CW2_CH2_AJ04_AJ27_190620.WAV,C20,2019-06-20,54327.423041999995
MAL,2635.3310000002584,1935,190,443.9820000000309,vtc/1_CW2_CH2_AJ04_AJ27_190620_0_0.csv,1_CW2_CH2_AJ04_AJ27_190620.WAV,1_CW2_CH2_AJ04_AJ27_190620.WAV,C20,2019-06-20,54327.423041999995
OCH,7971.406000000821,5334,1428,4611.599000000324,vtc/1_CW2_CH2_AJ04_AJ27_190620_0_0.csv,1_CW2_CH2_AJ04_AJ27_190620.WAV,1_CW2_CH2_AJ04_AJ27_190620.WAV,C20,2019-06-20,54327.423041999995
CHI,7399.377000001145,3817,1945,5885.095000000818,vtc/1_CW4_CH4_AJ05_AJ32_190624_0_0.csv,1_CW4_CH4_AJ05_AJ32_190624.WAV,1_CW4_CH4_AJ05_AJ32_190624.WAV,C21,2019-06-24,52115.489292
FEM,8021.06100000064,4583,729,1870.834000000354,vtc/1_CW4_CH4_AJ05_AJ32_190624_0_0.csv,1_CW4_CH4_AJ05_AJ32_190624.WAV,1_CW4_CH4_AJ05_AJ32_190624.WAV,C21,2019-06-24,52115.489292
MAL,2624.522000000424,1847,184,461.86800000023885,vtc/1_CW4_CH4_AJ05_AJ32_190624_0_0.csv,1_CW4_CH4_AJ05_AJ32_190624.WAV,1_CW4_CH4_AJ05_AJ32_190624.WAV,C21,2019-06-24,52115.489292
OCH,7271.361000000912,4871,1174,3610.898000000356,vtc/1_CW4_CH4_AJ05_AJ32_190624_0_0.csv,1_CW4_CH4_AJ05_AJ32_190624.WAV,1_CW4_CH4_AJ05_AJ32_190624.WAV,C21,2019-06-24,52115.489292
CHI,1805.1000000003585,1328,767,1447.3420000003,vtc/1_CW3_CH3_AJ05_AJ20_190624_0_0.csv,1_CW3_CH3_AJ05_AJ20_190624.WAV,1_CW3_CH3_AJ05_AJ20_190624.WAV,C22,2019-06-24,66935.53045800001
FEM,3974.953000000469,1928,286,1113.9690000001756,vtc/1_CW3_CH3_AJ05_AJ20_190624_0_0.csv,1_CW3_CH3_AJ05_AJ20_190624.WAV,1_CW3_CH3_AJ05_AJ20_190624.WAV,C22,2019-06-24,66935.53045800001
MAL,1023.3210000001387,776,50,148.76200000002245,vtc/1_CW3_CH3_AJ05_AJ20_190624_0_0.csv,1_CW3_CH3_AJ05_AJ20_190624.WAV,1_CW3_CH3_AJ05_AJ20_190624.WAV,C22,2019-06-24,66935.53045800001
OCH,3430.9710000006853,2616,382,1358.3800000001531,vtc/1_CW3_CH3_AJ05_AJ20_190624_0_0.csv,1_CW3_CH3_AJ05_AJ20_190624.WAV,1_CW3_CH3_AJ05_AJ20_190624.WAV,C22,2019-06-24,66935.53045800001
CHI,8604.877000001332,4458,2345,7074.710000000983,vtc/1_CW1_CH1_AJ05_AJ33_190624_0_0.csv,1_CW1_CH1_AJ05_AJ33_190624.WAV,1_CW1_CH1_AJ05_AJ33_190624.WAV,C23,2019-06-24,51740.285458
FEM,6219.298000000963,3949,904,2082.661000000386,vtc/1_CW1_CH1_AJ05_AJ33_190624_0_0.csv,1_CW1_CH1_AJ05_AJ33_190624.WAV,1_CW1_CH1_AJ05_AJ33_190624.WAV,C23,2019-06-24,51740.285458
MAL,4011.1880000006704,2414,373,1185.0540000002325,vtc/1_CW1_CH1_AJ05_AJ33_190624_0_0.csv,1_CW1_CH1_AJ05_AJ33_190624.WAV,1_CW1_CH1_AJ05_AJ33_190624.WAV,C23,2019-06-24,51740.285458
OCH,6848.240000001875,5096,1311,3481.1030000007504,vtc/1_CW1_CH1_AJ05_AJ33_190624_0_0.csv,1_CW1_CH1_AJ05_AJ33_190624.WAV,1_CW1_CH1_AJ05_AJ33_190624.WAV,C23,2019-06-24,51740.285458
CHI,5221.453000000742,3374,1949,4552.21600000065,vtc/1_CW2_CH2_AJ05_AJ06_190624_0_0.csv,1_CW2_CH2_AJ05_AJ06_190624.WAV,1_CW2_CH2_AJ05_AJ06_190624.WAV,C24,2019-06-24,60969.602416999995
FEM,8491.913000001168,4245,679,2403.812000000248,vtc/1_CW2_CH2_AJ05_AJ06_190624_0_0.csv,1_CW2_CH2_AJ05_AJ06_190624.WAV,1_CW2_CH2_AJ05_AJ06_190624.WAV,C24,2019-06-24,60969.602416999995
MAL,3912.4370000007793,2637,174,511.07500000011566,vtc/1_CW2_CH2_AJ05_AJ06_190624_0_0.csv,1_CW2_CH2_AJ05_AJ06_190624.WAV,1_CW2_CH2_AJ05_AJ06_190624.WAV,C24,2019-06-24,60969.602416999995
OCH,6231.674000000775,4499,1093,3336.325000000177,vtc/1_CW2_CH2_AJ05_AJ06_190624_0_0.csv,1_CW2_CH2_AJ05_AJ06_190624.WAV,1_CW2_CH2_AJ05_AJ06_190624.WAV,C24,2019-06-24,60969.602416999995
CHI,8502.435000000958,5171,3317,7786.559000000722,vtc/1_CW1_CH1_AJ06_AJ31_190627_0_0.csv,1_CW1_CH1_AJ06_AJ31_190627.WAV,1_CW1_CH1_AJ06_AJ31_190627.WAV,C26,2019-06-27,62676.261104
FEM,22103.463000002455,9075,1816,7347.460000000671,vtc/1_CW1_CH1_AJ06_AJ31_190627_0_0.csv,1_CW1_CH1_AJ06_AJ31_190627.WAV,1_CW1_CH1_AJ06_AJ31_190627.WAV,C26,2019-06-27,62676.261104
MAL,4214.347000000956,3613,232,539.7530000000968,vtc/1_CW1_CH1_AJ06_AJ31_190627_0_0.csv,1_CW1_CH1_AJ06_AJ31_190627.WAV,1_CW1_CH1_AJ06_AJ31_190627.WAV,C26,2019-06-27,62676.261104
OCH,6366.20600000096,5205,1381,3484.7620000002,vtc/1_CW1_CH1_AJ06_AJ31_190627_0_0.csv,1_CW1_CH1_AJ06_AJ31_190627.WAV,1_CW1_CH1_AJ06_AJ31_190627.WAV,C26,2019-06-27,62676.261104
CHI,11407.589000000926,5598,3119,9627.107000000724,vtc/1_CW2_CH2_AJ06_AJ09_190627_0_0.csv,1_CW2_CH2_AJ06_AJ09_190627.WAV,1_CW2_CH2_AJ06_AJ09_190627.WAV,C27,2019-06-27,79889.587375
FEM,13340.6000000017,5981,1712,5774.724000000684,vtc/1_CW2_CH2_AJ06_AJ09_190627_0_0.csv,1_CW2_CH2_AJ06_AJ09_190627.WAV,1_CW2_CH2_AJ06_AJ09_190627.WAV,C27,2019-06-27,79889.587375
MAL,2534.38700000053,2113,232,583.9300000001531,vtc/1_CW2_CH2_AJ06_AJ09_190627_0_0.csv,1_CW2_CH2_AJ06_AJ09_190627.WAV,1_CW2_CH2_AJ06_AJ09_190627.WAV,C27,2019-06-27,79889.587375
OCH,6414.342000000971,4586,1476,3997.4250000006023,vtc/1_CW2_CH2_AJ06_AJ09_190627_0_0.csv,1_CW2_CH2_AJ06_AJ09_190627.WAV,1_CW2_CH2_AJ06_AJ09_190627.WAV,C27,2019-06-27,79889.587375
CHI,7890.64800000115,4820,2957,6788.409000001043,vtc/1_CW3_CH3_AJ06_AJ21_190627_0_0.csv,1_CW3_CH3_AJ06_AJ21_190627.WAV,1_CW3_CH3_AJ06_AJ21_190627.WAV,C28,2019-06-27,46264.069854
FEM,9938.58100000141,5180,1359,3756.003000000604,vtc/1_CW3_CH3_AJ06_AJ21_190627_0_0.csv,1_CW3_CH3_AJ06_AJ21_190627.WAV,1_CW3_CH3_AJ06_AJ21_190627.WAV,C28,2019-06-27,46264.069854
MAL,2457.758000000483,1853,239,577.6320000000767,vtc/1_CW3_CH3_AJ06_AJ21_190627_0_0.csv,1_CW3_CH3_AJ06_AJ21_190627.WAV,1_CW3_CH3_AJ06_AJ21_190627.WAV,C28,2019-06-27,46264.069854
OCH,7536.058000001063,4913,1339,4511.305000000549,vtc/1_CW3_CH3_AJ06_AJ21_190627_0_0.csv,1_CW3_CH3_AJ06_AJ21_190627.WAV,1_CW3_CH3_AJ06_AJ21_190627.WAV,C28,2019-06-27,46264.069854
CHI,200.28200000000106,83,51,163.91200000000077,vtc/1_CW1_CH1_AJ07_AJ37_190630_0_0.csv,1_CW1_CH1_AJ07_AJ37_190630.WAV,1_CW1_CH1_AJ07_AJ37_190630.WAV,C30,2019-06-30,836.044625
FEM,98.06099999999947,80,25,39.994999999999834,vtc/1_CW1_CH1_AJ07_AJ37_190630_0_0.csv,1_CW1_CH1_AJ07_AJ37_190630.WAV,1_CW1_CH1_AJ07_AJ37_190630.WAV,C30,2019-06-30,836.044625
MAL,148.43199999999982,82,21,54.54199999999966,vtc/1_CW1_CH1_AJ07_AJ37_190630_0_0.csv,1_CW1_CH1_AJ07_AJ37_190630.WAV,1_CW1_CH1_AJ07_AJ37_190630.WAV,C30,2019-06-30,836.044625
OCH,31.238624999999885,28,14,21.264625000000024,vtc/1_CW1_CH1_AJ07_AJ37_190630_0_0.csv,1_CW1_CH1_AJ07_AJ37_190630.WAV,1_CW1_CH1_AJ07_AJ37_190630.WAV,C30,2019-06-30,836.044625
CHI,5709.0440000001945,3354,1825,4825.6810000002615,vtc/1_CW2_CH2_AJ07_AJ22_190630_0_0.csv,1_CW2_CH2_AJ07_AJ22_190630.WAV,1_CW2_CH2_AJ07_AJ22_190630.WAV,C31,2019-06-30,65256.297708000006
FEM,7273.711000001118,4218,529,1306.1580000002987,vtc/1_CW2_CH2_AJ07_AJ22_190630_0_0.csv,1_CW2_CH2_AJ07_AJ22_190630.WAV,1_CW2_CH2_AJ07_AJ22_190630.WAV,C31,2019-06-30,65256.297708000006
MAL,5723.465000001258,3543,330,908.9300000001755,vtc/1_CW2_CH2_AJ07_AJ22_190630_0_0.csv,1_CW2_CH2_AJ07_AJ22_190630.WAV,1_CW2_CH2_AJ07_AJ22_190630.WAV,C31,2019-06-30,65256.297708000006
OCH,4466.2110000010125,3776,1157,2738.0460000005783,vtc/1_CW2_CH2_AJ07_AJ22_190630_0_0.csv,1_CW2_CH2_AJ07_AJ22_190630.WAV,1_CW2_CH2_AJ07_AJ22_190630.WAV,C31,2019-06-30,65256.297708000006
CHI,8770.43700000113,4300,2379,7351.217000001034,vtc/1_CW3_CH3_AJ07_AJ28_190630_0_0.csv,1_CW3_CH3_AJ07_AJ28_190630.WAV,1_CW3_CH3_AJ07_AJ28_190630.WAV,C32,2019-06-30,73832.66475
FEM,9143.212000001186,5486,1183,3127.417000000536,vtc/1_CW3_CH3_AJ07_AJ28_190630_0_0.csv,1_CW3_CH3_AJ07_AJ28_190630.WAV,1_CW3_CH3_AJ07_AJ28_190630.WAV,C32,2019-06-30,73832.66475
MAL,5553.07000000082,3474,501,1506.9400000002988,vtc/1_CW3_CH3_AJ07_AJ28_190630_0_0.csv,1_CW3_CH3_AJ07_AJ28_190630.WAV,1_CW3_CH3_AJ07_AJ28_190630.WAV,C32,2019-06-30,73832.66475
OCH,3664.4260000011886,3476,1048,2009.013000000632,vtc/1_CW3_CH3_AJ07_AJ28_190630_0_0.csv,1_CW3_CH3_AJ07_AJ28_190630.WAV,1_CW3_CH3_AJ07_AJ28_190630.WAV,C32,2019-06-30,73832.66475
CHI,500.67999999999597,290,182,398.3559999999966,vtc/1_CW4_CH4_AJ07_AJ27_190630_0_0.csv,1_CW4_CH4_AJ07_AJ27_190630.WAV,1_CW4_CH4_AJ07_AJ27_190630.WAV,C33,2019-06-30,3477.013583
FEM,1222.8929999999962,512,98,311.22999999999297,vtc/1_CW4_CH4_AJ07_AJ27_190630_0_0.csv,1_CW4_CH4_AJ07_AJ27_190630.WAV,1_CW4_CH4_AJ07_AJ27_190630.WAV,C33,2019-06-30,3477.013583
MAL,770.1015830000098,385,60,185.04400000000396,vtc/1_CW4_CH4_AJ07_AJ27_190630_0_0.csv,1_CW4_CH4_AJ07_AJ27_190630.WAV,1_CW4_CH4_AJ07_AJ27_190630.WAV,C33,2019-06-30,3477.013583
OCH,154.47858300000703,143,29,60.78000000000276,vtc/1_CW4_CH4_AJ07_AJ27_190630_0_0.csv,1_CW4_CH4_AJ07_AJ27_190630.WAV,1_CW4_CH4_AJ07_AJ27_190630.WAV,C33,2019-06-30,3477.013583
CHI,5971.86800000115,3650,2051,4963.13500000097,vtc/1_CW5_CH5_AJ07_AJ25_190630_0_0.csv,1_CW5_CH5_AJ07_AJ25_190630.WAV,1_CW5_CH5_AJ07_AJ25_190630.WAV,C34,2019-06-30,66703.579313
FEM,7595.01700000137,4478,699,1977.2540000002768,vtc/1_CW5_CH5_AJ07_AJ25_190630_0_0.csv,1_CW5_CH5_AJ07_AJ25_190630.WAV,1_CW5_CH5_AJ07_AJ25_190630.WAV,C34,2019-06-30,66703.579313
MAL,5749.690000001313,3325,524,1849.0380000004484,vtc/1_CW5_CH5_AJ07_AJ25_190630_0_0.csv,1_CW5_CH5_AJ07_AJ25_190630.WAV,1_CW5_CH5_AJ07_AJ25_190630.WAV,C34,2019-06-30,66703.579313
OCH,4798.598000001357,4017,937,2270.160000000549,vtc/1_CW5_CH5_AJ07_AJ25_190630_0_0.csv,1_CW5_CH5_AJ07_AJ25_190630.WAV,1_CW5_CH5_AJ07_AJ25_190630.WAV,C34,2019-06-30,66703.579313
CHI,5472.232000001057,3432,1465,3496.676000000607,vtc/1_CW1_CH1_AJ08_AJ17_190704_0_0.csv,1_CW1_CH1_AJ08_AJ17_190704.WAV,1_CW1_CH1_AJ08_AJ17_190704.WAV,C35,2019-07-04,56096.97004199999
FEM,7761.520000001021,4601,643,1918.8170000003445,vtc/1_CW1_CH1_AJ08_AJ17_190704_0_0.csv,1_CW1_CH1_AJ08_AJ17_190704.WAV,1_CW1_CH1_AJ08_AJ17_190704.WAV,C35,2019-07-04,56096.97004199999
MAL,4839.992000000808,2990,122,300.69100000012764,vtc/1_CW1_CH1_AJ08_AJ17_190704_0_0.csv,1_CW1_CH1_AJ08_AJ17_190704.WAV,1_CW1_CH1_AJ08_AJ17_190704.WAV,C35,2019-07-04,56096.97004199999
OCH,3508.877000000395,2900,801,1911.6760000002464,vtc/1_CW1_CH1_AJ08_AJ17_190704_0_0.csv,1_CW1_CH1_AJ08_AJ17_190704.WAV,1_CW1_CH1_AJ08_AJ17_190704.WAV,C35,2019-07-04,56096.97004199999
CHI,4353.358000000594,3397,2163,3885.3010000004174,vtc/2_CW5_CH5_AJ08_AJ33_190704_0_0.csv,2_CW5_CH5_AJ08_AJ33_190704.WAV,2_CW5_CH5_AJ08_AJ33_190704.WAV,C36,2019-07-04,60654.395479
FEM,10643.115000000682,6019,765,2190.760000000023,vtc/2_CW5_CH5_AJ08_AJ33_190704_0_0.csv,2_CW5_CH5_AJ08_AJ33_190704.WAV,2_CW5_CH5_AJ08_AJ33_190704.WAV,C36,2019-07-04,60654.395479
MAL,2576.0150000006274,1972,90,256.530000000113,vtc/2_CW5_CH5_AJ08_AJ33_190704_0_0.csv,2_CW5_CH5_AJ08_AJ33_190704.WAV,2_CW5_CH5_AJ08_AJ33_190704.WAV,C36,2019-07-04,60654.395479
OCH,11079.022000001933,7384,1095,4484.194000000528,vtc/2_CW5_CH5_AJ08_AJ33_190704_0_0.csv,2_CW5_CH5_AJ08_AJ33_190704.WAV,2_CW5_CH5_AJ08_AJ33_190704.WAV,C36,2019-07-04,60654.395479
CHI,2799.6510000007597,2335,1525,2468.1070000006494,vtc/1_CW5_CH5_AJ08_AJ37_190704_0_0.csv,1_CW5_CH5_AJ08_AJ37_190704.WAV,1_CW5_CH5_AJ08_AJ37_190704.WAV,C37,2019-07-04,51683.860313
FEM,5926.623000001377,3945,600,1641.2560000004714,vtc/1_CW5_CH5_AJ08_AJ37_190704_0_0.csv,1_CW5_CH5_AJ08_AJ37_190704.WAV,1_CW5_CH5_AJ08_AJ37_190704.WAV,C37,2019-07-04,51683.860313
MAL,2095.499000000168,1447,98,321.500000000038,vtc/1_CW5_CH5_AJ08_AJ37_190704_0_0.csv,1_CW5_CH5_AJ08_AJ37_190704.WAV,1_CW5_CH5_AJ08_AJ37_190704.WAV,C37,2019-07-04,51683.860313
OCH,6692.759000001204,4536,638,2818.6360000003965,vtc/1_CW5_CH5_AJ08_AJ37_190704_0_0.csv,1_CW5_CH5_AJ08_AJ37_190704.WAV,1_CW5_CH5_AJ08_AJ37_190704.WAV,C37,2019-07-04,51683.860313
CHI,9868.52100000088,4946,2439,8091.710000000682,vtc/2_CW2_CH2_AJ08_AJ15_190704_0_0.csv,2_CW2_CH2_AJ08_AJ15_190704.WAV,2_CW2_CH2_AJ08_AJ15_190704.WAV,C38,2019-07-04,56680.483437
FEM,6295.582000001068,4175,989,2318.6720000005075,vtc/2_CW2_CH2_AJ08_AJ15_190704_0_0.csv,2_CW2_CH2_AJ08_AJ15_190704.WAV,2_CW2_CH2_AJ08_AJ15_190704.WAV,C38,2019-07-04,56680.483437
MAL,1112.7330000001816,1080,132,254.92999999994805,vtc/2_CW2_CH2_AJ08_AJ15_190704_0_0.csv,2_CW2_CH2_AJ08_AJ15_190704.WAV,2_CW2_CH2_AJ08_AJ15_190704.WAV,C38,2019-07-04,56680.483437
OCH,7422.303000001146,5122,1661,4684.165000000548,vtc/2_CW2_CH2_AJ08_AJ15_190704_0_0.csv,2_CW2_CH2_AJ08_AJ15_190704.WAV,2_CW2_CH2_AJ08_AJ15_190704.WAV,C38,2019-07-04,56680.483437
CHI,9667.190000001236,4529,2375,7932.093000001027,vtc/1_CW2_CH2_AJ08_AJ24_190704_0_0.csv,1_CW2_CH2_AJ08_AJ24_190704.WAV,1_CW2_CH2_AJ08_AJ24_190704.WAV,C39,2019-07-04,60073.093167
FEM,8077.307000001095,4542,1102,2988.7570000004107,vtc/1_CW2_CH2_AJ08_AJ24_190704_0_0.csv,1_CW2_CH2_AJ08_AJ24_190704.WAV,1_CW2_CH2_AJ08_AJ24_190704.WAV,C39,2019-07-04,60073.093167
MAL,1539.7540000003994,1395,139,310.46800000009546,vtc/1_CW2_CH2_AJ08_AJ24_190704_0_0.csv,1_CW2_CH2_AJ08_AJ24_190704.WAV,1_CW2_CH2_AJ08_AJ24_190704.WAV,C39,2019-07-04,60073.093167
OCH,6182.928000001442,4182,1312,4000.5050000007996,vtc/1_CW2_CH2_AJ08_AJ24_190704_0_0.csv,1_CW2_CH2_AJ08_AJ24_190704.WAV,1_CW2_CH2_AJ08_AJ24_190704.WAV,C39,2019-07-04,60073.093167
CHI,10170.374000001626,6005,3305,8839.106000001304,vtc/1_CW4_CH4_AJ08_AJ26_190704_0_0.csv,1_CW4_CH4_AJ08_AJ26_190704.WAV,1_CW4_CH4_AJ08_AJ26_190704.WAV,C40,2019-07-04,51286.75825
